"GEN","REP","Yield","DryMatter","Carotenoid","RootShapeScore","StorageScore"
"SP297",2,31.646972410309,36.962245223843,16.1622023699774,2.57903407281443,5.63186350080717
"SP298",1,31.8534386667756,31.6001263814432,21.5236646656494,5.08350438593603,5.10265838067232
"SP298",2,36.4744055319393,26.4779169192388,2.48610610119174,2.5856067631088,6.55981353824358
"SP299",1,47.7358551262345,39.1611732331833,11.7225505019546,6.04820195645815,5.59632666228577
"SP299",2,61.5733107929539,29.2421501613115,22.8869942645763,7.23673853247476,9.65969498543146
"SP300",1,44.9995664023384,27.1002028840486,15.4733380181754,5.50331960824116,5.64024652983404
"SP300",2,73.7979780952682,18.7506617577951,6.73544548402436,6.57950431223246,5.28756329507277
"SP301",1,34.7808521459841,35.7182422196416,5.12066355193412,4.00695610674073,7.46210310895087
"SP301",2,46.8476698543967,31.8655109310864,13.8229601933276,7.22400171219435,5.42496386746959
"SP302",1,42.9087951346728,30.8816092320861,18.5264488523172,2.53633671002244,4.03884138950205
"SP302",2,37.382138734702,23.8621512454999,24.9591514020397,7.308984284815,3.01564964547857
"SP303",1,14.237395496091,46.4302873174358,24.1917233808205,4.4526847581195,6.55487883676239
"SP303",2,41.4731185165111,34.2054451743461,3.57554720905796,5.13054211315894,4.07488153729587
"SP304",1,12.13602326148,31.7595537258304,14.4168637302631,5.21126220907467,8.02086347059785
"SP304",2,16.7231482811004,35.957560363284,4.61741171935553,4.51772997460678,7.07021910472509
"SP305",1,4.29534846467072,31.7626856183735,4.11021479735618,4.26138217530898,8.32982023612261
"SP305",2,33.435717423245,39.167721346686,21.8042561890075,8.1411082168608,6.15422150485284
"SP306",1,31.6086844363347,29.5202531595055,6.50003195777254,5.33493013591826,0.820949427494509
"SP306",2,21.4689951265156,23.0813836666016,13.0532258652416,6.98879308256777,1.65334482683665
"SP307",1,20.6553572808716,28.287562537241,-2.65443753237665,5.06642346762088,4.62472904351808
"SP307",2,11.010466222698,33.5514417582025,-4.20961560374485,4.90003022271366,5.36073002181821
"SP308",1,40.6011896980572,28.6368650520354,-15.0307134653254,5.41572955532368,4.1758402604476
"SP308",2,40.3573876914819,38.3998503765897,10.9538592789541,6.86545459628469,4.5113276242809
"SP309",1,57.2812619196537,35.6277894529386,11.9420151300388,7.73776727527838,4.27289696444209
"SP309",2,44.9700322819755,30.505240534417,7.9212677855558,8.14293118051312,5.68726372451476
"SP310",1,-5.57759391033601,30.5564719385226,21.1375722772999,4.96917928612364,7.6410428121018
"SP310",2,25.8852920846684,25.7059205272888,19.7827492661741,5.36507879498783,5.52614049745834
"SP311",1,17.0903824144815,31.4666095973155,17.9743441409189,5.96096217599312,5.56929623459283
"SP311",2,20.2249764098377,21.9878048996435,9.3899813326081,8.02200641035907,4.35809271259306
"SP312",1,43.1004385176061,21.0229994391608,22.8279563985011,10.6678979127311,4.37823176648358
"SP312",2,25.5551495792327,24.8242868215394,12.8471732637424,4.79059546045542,2.6632742950136
"SP313",1,52.2367585490914,32.8484106007236,23.9399419625931,7.53838575084935,3.13405954391125
"SP313",2,42.3790581280757,23.1044715691265,11.3607885817561,7.50969067700954,4.29800120258768
"SP314",1,16.7665121964179,33.3578942823679,15.5611861440678,9.31596612000616,7.29412737174232
"SP314",2,50.9287372415653,27.3126260047511,1.29897596842475,6.50704949889378,1.67617903893835
"SP315",1,43.1255561799173,31.4325347825828,-4.53457846024309,2.02226768455657,3.53994054718874
"SP315",2,28.7897938369189,32.5262035827239,7.75044196145638,0.242655481485834,2.37698896198734
